time,wx,wy,wz
1.427,-0.00,0.00,-0.00
1.429,-0.00,-0.00,0.00
1.431,-0.00,-0.00,-0.00
1.434,-0.00,0.00,0.00
1.436,-0.00,0.00,0.00
1.439,-0.00,-0.00,0.00
1.443,-0.00,-0.00,0.00
1.444,-0.00,-0.00,0.00
1.446,-0.00,0.00,0.00
1.449,-0.00,0.00,0.00
1.451,-0.00,-0.00,0.00
1.453,-0.00,0.00,0.00
1.456,-0.00,0.00,0.00
1.459,-0.00,-0.00,0.00
1.461,-0.00,-0.00,0.00
1.463,-0.00,-0.00,0.00
1.466,0.00,-0.00,0.00
1.468,0.00,-0.00,0.00
1.471,-0.00,0.00,0.00
1.479,-0.00,0.00,0.00
1.48,-0.00,0.00,0.00
1.48,-0.00,0.00,0.00
1.48,-0.00,-0.00,0.00
1.485,-0.00,0.00,0.00
1.485,0.00,-0.00,0.00
1.488,-0.00,-0.00,0.00
1.495,-0.00,0.00,0.00
1.496,0.00,0.00,0.00
1.496,-0.00,0.00,0.00
1.498,-0.00,0.00,0.00
1.5,-0.00,0.00,0.00
1.503,0.00,-0.00,0.00
1.505,0.00,-0.00,0.00
1.508,0.00,0.00,0.00
1.51,0.00,-0.00,0.00
1.513,0.00,0.00,-0.00
1.515,0.00,-0.00,-0.00
1.518,0.00,-0.00,-0.00
1.521,0.00,0.00,-0.00
1.522,0.00,0.00,-0.00
1.525,0.00,0.00,-0.00
1.528,0.00,-0.00,-0.00
1.53,0.00,0.00,-0.00
1.533,0.00,0.00,-0.00
1.535,0.00,0.00,-0.00
1.538,0.00,-0.00,0.00
1.545,0.00,0.00,0.00
1.546,0.00,-0.00,-0.00
1.547,0.00,0.00,-0.00
1.548,0.00,0.00,0.00
1.55,0.00,0.00,0.00
1.553,0.00,0.00,-0.00
1.555,-0.00,0.00,0.00
1.559,0.00,0.00,0.00
1.561,0.00,0.00,0.00
1.563,0.00,0.00,0.00
1.565,0.00,0.00,0.00
1.568,0.00,-0.00,-0.00
1.57,0.00,-0.00,0.00
1.572,0.00,0.00,0.00
1.582,0.00,0.00,0.00
1.583,0.00,0.00,0.00
1.583,0.00,0.00,0.00
1.583,-0.00,0.00,0.00
1.584,-0.00,0.00,0.00
1.587,-0.00,-0.00,0.00
1.589,0.00,0.00,0.00
1.595,0.00,0.00,0.00
1.597,-0.00,-0.00,0.00
1.597,-0.00,0.00,0.00
1.599,0.00,0.00,0.00
1.602,-0.00,0.00,0.00
1.604,-0.00,0.00,0.00
1.609,-0.00,0.00,0.00
1.609,-0.00,0.00,0.00
1.612,-0.00,0.00,0.00
1.614,-0.00,-0.00,0.00
1.617,-0.00,-0.00,0.00
1.619,-0.00,-0.00,-0.00
1.621,-0.00,0.00,0.00
