time,wx,wy,wz
1.789,0.00,-0.00,-0.01
1.792,0.00,-0.00,-0.00
1.795,-0.00,-0.00,-0.01
1.796,-0.00,0.00,-0.00
1.798,-0.00,-0.00,-0.01
1.801,-0.00,-0.00,-0.01
1.803,-0.00,-0.00,-0.00
1.806,-0.00,-0.00,-0.00
1.811,-0.00,-0.00,-0.00
1.811,-0.00,-0.00,-0.00
1.813,-0.00,-0.00,-0.00
1.816,-0.00,-0.00,-0.00
1.818,-0.00,-0.00,-0.00
1.820,-0.00,-0.00,-0.00
1.823,-0.00,-0.00,-0.00
1.826,-0.00,-0.00,-0.00
1.829,-0.00,-0.00,-0.00
1.836,-0.01,-0.00,-0.00
1.836,-0.00,-0.00,0.00
1.837,-0.01,-0.00,0.00
1.838,-0.00,-0.00,-0.00
1.841,-0.00,-0.00,-0.00
1.843,-0.00,-0.00,-0.00
1.845,-0.00,-0.00,-0.00
1.848,-0.00,-0.00,-0.00
1.851,-0.00,-0.00,-0.00
1.852,-0.00,0.00,-0.00
1.854,-0.00,-0.00,-0.00
1.858,-0.00,0.00,-0.00
1.865,-0.00,-0.00,-0.00
1.865,-0.00,0.00,0.00
1.866,-0.00,-0.00,-0.00
1.869,-0.00,0.00,0.00
1.870,-0.00,0.00,-0.00
1.872,-0.00,0.00,0.00
1.875,-0.00,-0.00,0.00
1.877,-0.00,0.00,0.00
1.880,-0.00,0.00,0.00
1.882,-0.01,0.00,0.00
1.884,-0.01,0.00,0.00
1.887,-0.01,0.00,-0.00
1.889,-0.01,0.00,-0.00
1.893,-0.00,0.00,0.00
1.895,-0.01,0.00,-0.00
1.897,-0.01,0.00,-0.00
1.899,-0.01,0.00,-0.00
1.902,-0.01,0.00,0.00
1.904,-0.01,0.00,0.00
1.907,-0.01,0.00,0.00
1.910,-0.01,0.00,0.00
1.913,-0.01,0.00,0.00
1.915,-0.01,0.00,-0.00
1.917,-0.01,0.00,0.00
1.919,-0.01,0.00,0.00
1.922,-0.01,0.00,0.00
1.930,-0.01,0.00,0.00
1.931,-0.01,0.00,0.00
1.932,-0.01,-0.00,0.00
1.932,-0.01,-0.00,0.00
1.934,-0.01,0.00,0.00
1.936,-0.01,0.00,0.00
1.939,-0.01,0.00,0.00
1.946,-0.01,-0.00,0.00
1.947,-0.01,0.00,0.00
1.947,-0.01,0.00,0.00
1.949,-0.01,0.00,0.00
1.951,-0.01,0.00,0.00
1.953,-0.01,0.00,0.00
